vintage_id,wasde_number,report_date,report_label,effective_at_utc,available_at_utc,available_at_basis,retrieved_at_utc,source_version,is_corrected_repost,source_id,source_url,source_sha256,report_title,commodity,region,market_year,projection_status,attribute,raw_value,value,raw_unit,normalized_unit,unit_warning
WASDE-672-V2:d14f9e19550c,672,2026-06-11,June 2026,2026-06-11T16:00:00Z,2026-06-13T03:59:59Z,conservative end of day after original release in America/New_York; June sugar V2 exact repost time unavailable,2026-08-20T15:50:03Z,WASDE-672-V2,true,usda_wasde_672_v2_d14f9e19550c,https://www.usda.gov/sites/default/files/documents/oce-wasde-report-data-2026-06-V2.csv,d14f9e19550cced4ac800bad908bac913f3bed8ea5135305a9e519ff1d45f7c0,U.S. Sugar Supply and Use,Sugar,United States,2025/26,Est.,Total Use,12515.00,12515,"1000 Short Tons, Raw Value","1000 Short Tons, Raw Value",
WASDE-672-V2:d14f9e19550c,672,2026-06-11,June 2026,2026-06-11T16:00:00Z,2026-06-13T03:59:59Z,conservative end of day after original release in America/New_York; June sugar V2 exact repost time unavailable,2026-08-20T15:50:03Z,WASDE-672-V2,true,usda_wasde_672_v2_d14f9e19550c,https://www.usda.gov/sites/default/files/documents/oce-wasde-report-data-2026-06-V2.csv,d14f9e19550cced4ac800bad908bac913f3bed8ea5135305a9e519ff1d45f7c0,U.S. Sugar Supply and Use,Sugar,United States,2026/27,Proj.,Beet Sugar,4939.00,4939,"1000 Short Tons, Raw Value","1000 Short Tons, Raw Value",
WASDE-672-V2:d14f9e19550c,672,2026-06-11,June 2026,2026-06-11T16:00:00Z,2026-06-13T03:59:59Z,conservative end of day after original release in America/New_York; June sugar V2 exact repost time unavailable,2026-08-20T15:50:03Z,WASDE-672-V2,true,usda_wasde_672_v2_d14f9e19550c,https://www.usda.gov/sites/default/files/documents/oce-wasde-report-data-2026-06-V2.csv,d14f9e19550cced4ac800bad908bac913f3bed8ea5135305a9e519ff1d45f7c0,U.S. Sugar Supply and Use,Sugar,United States,2026/27,Proj.,Beginning Stocks,1851.00,1851,"1000 Short Tons, Raw Value","1000 Short Tons, Raw Value",
WASDE-672-V2:d14f9e19550c,672,2026-06-11,June 2026,2026-06-11T16:00:00Z,2026-06-13T03:59:59Z,conservative end of day after original release in America/New_York; June sugar V2 exact repost time unavailable,2026-08-20T15:50:03Z,WASDE-672-V2,true,usda_wasde_672_v2_d14f9e19550c,https://www.usda.gov/sites/default/files/documents/oce-wasde-report-data-2026-06-V2.csv,d14f9e19550cced4ac800bad908bac913f3bed8ea5135305a9e519ff1d45f7c0,U.S. Sugar Supply and Use,Sugar,United States,2026/27,Proj.,Cane Sugar,4125.00,4125,"1000 Short Tons, Raw Value","1000 Short Tons, Raw Value",
WASDE-672-V2:d14f9e19550c,672,2026-06-11,June 2026,2026-06-11T16:00:00Z,2026-06-13T03:59:59Z,conservative end of day after original release in America/New_York; June sugar V2 exact repost time unavailable,2026-08-20T15:50:03Z,WASDE-672-V2,true,usda_wasde_672_v2_d14f9e19550c,https://www.usda.gov/sites/default/files/documents/oce-wasde-report-data-2026-06-V2.csv,d14f9e19550cced4ac800bad908bac913f3bed8ea5135305a9e519ff1d45f7c0,U.S. Sugar Supply and Use,Sugar,United States,2026/27,Proj.,Deliveries,12490.00,12490,"1000 Short Tons, Raw Value","1000 Short Tons, Raw Value",
WASDE-672-V2:d14f9e19550c,672,2026-06-11,June 2026,2026-06-11T16:00:00Z,2026-06-13T03:59:59Z,conservative end of day after original release in America/New_York; June sugar V2 exact repost time unavailable,2026-08-20T15:50:03Z,WASDE-672-V2,true,usda_wasde_672_v2_d14f9e19550c,https://www.usda.gov/sites/default/files/documents/oce-wasde-report-data-2026-06-V2.csv,d14f9e19550cced4ac800bad908bac913f3bed8ea5135305a9e519ff1d45f7c0,U.S. Sugar Supply and Use,Sugar,United States,2026/27,Proj.,Ending Stocks,1660.00,1660,"1000 Short Tons, Raw Value","1000 Short Tons, Raw Value",
WASDE-672-V2:d14f9e19550c,672,2026-06-11,June 2026,2026-06-11T16:00:00Z,2026-06-13T03:59:59Z,conservative end of day after original release in America/New_York; June sugar V2 exact repost time unavailable,2026-08-20T15:50:03Z,WASDE-672-V2,true,usda_wasde_672_v2_d14f9e19550c,https://www.usda.gov/sites/default/files/documents/oce-wasde-report-data-2026-06-V2.csv,d14f9e19550cced4ac800bad908bac913f3bed8ea5135305a9e519ff1d45f7c0,U.S. Sugar Supply and Use,Sugar,United States,2026/27,Proj.,Exports,25.00,25,"1000 Short Tons, Raw Value","1000 Short Tons, Raw Value",
WASDE-672-V2:d14f9e19550c,672,2026-06-11,June 2026,2026-06-11T16:00:00Z,2026-06-13T03:59:59Z,conservative end of day after original release in America/New_York; June sugar V2 exact repost time unavailable,2026-08-20T15:50:03Z,WASDE-672-V2,true,usda_wasde_672_v2_d14f9e19550c,https://www.usda.gov/sites/default/files/documents/oce-wasde-report-data-2026-06-V2.csv,d14f9e19550cced4ac800bad908bac913f3bed8ea5135305a9e519ff1d45f7c0,U.S. Sugar Supply and Use,Sugar,United States,2026/27,Proj.,Exports - Other,105.00,105,"1000 Short Tons, Raw Value","1000 Short Tons, Raw Value",
WASDE-672-V2:d14f9e19550c,672,2026-06-11,June 2026,2026-06-11T16:00:00Z,2026-06-13T03:59:59Z,conservative end of day after original release in America/New_York; June sugar V2 exact repost time unavailable,2026-08-20T15:50:03Z,WASDE-672-V2,true,usda_wasde_672_v2_d14f9e19550c,https://www.usda.gov/sites/default/files/documents/oce-wasde-report-data-2026-06-V2.csv,d14f9e19550cced4ac800bad908bac913f3bed8ea5135305a9e519ff1d45f7c0,U.S. Sugar Supply and Use,Sugar,United States,2026/27,Proj.,Florida,1979.00,1979,"1000 Short Tons, Raw Value","1000 Short Tons, Raw Value",
WASDE-672-V2:d14f9e19550c,672,2026-06-11,June 2026,2026-06-11T16:00:00Z,2026-06-13T03:59:59Z,conservative end of day after original release in America/New_York; June sugar V2 exact repost time unavailable,2026-08-20T15:50:03Z,WASDE-672-V2,true,usda_wasde_672_v2_d14f9e19550c,https://www.usda.gov/sites/default/files/documents/oce-wasde-report-data-2026-06-V2.csv,d14f9e19550cced4ac800bad908bac913f3bed8ea5135305a9e519ff1d45f7c0,U.S. Sugar Supply and Use,Sugar,United States,2026/27,Proj.,Food,12385.00,12385,"1000 Short Tons, Raw Value","1000 Short Tons, Raw Value",
WASDE-672-V2:d14f9e19550c,672,2026-06-11,June 2026,2026-06-11T16:00:00Z,2026-06-13T03:59:59Z,conservative end of day after original release in America/New_York; June sugar V2 exact repost time unavailable,2026-08-20T15:50:03Z,WASDE-672-V2,true,usda_wasde_672_v2_d14f9e19550c,https://www.usda.gov/sites/default/files/documents/oce-wasde-report-data-2026-06-V2.csv,d14f9e19550cced4ac800bad908bac913f3bed8ea5135305a9e519ff1d45f7c0,U.S. Sugar Supply and Use,Sugar,United States,2026/27,Proj.,High-tier tariff/other,492.00,492,"1000 Short Tons, Raw Value","1000 Short Tons, Raw Value",
WASDE-672-V2:d14f9e19550c,672,2026-06-11,June 2026,2026-06-11T16:00:00Z,2026-06-13T03:59:59Z,conservative end of day after original release in America/New_York; June sugar V2 exact repost time unavailable,2026-08-20T15:50:03Z,WASDE-672-V2,true,usda_wasde_672_v2_d14f9e19550c,https://www.usda.gov/sites/default/files/documents/oce-wasde-report-data-2026-06-V2.csv,d14f9e19550cced4ac800bad908bac913f3bed8ea5135305a9e519ff1d45f7c0,U.S. Sugar Supply and Use,Sugar,United States,2026/27,Proj.,Imports,3260.00,3260,"1000 Short Tons, Raw Value","1000 Short Tons, Raw Value",
WASDE-672-V2:d14f9e19550c,672,2026-06-11,June 2026,2026-06-11T16:00:00Z,2026-06-13T03:59:59Z,conservative end of day after original release in America/New_York; June sugar V2 exact repost time unavailable,2026-08-20T15:50:03Z,WASDE-672-V2,true,usda_wasde_672_v2_d14f9e19550c,https://www.usda.gov/sites/default/files/documents/oce-wasde-report-data-2026-06-V2.csv,d14f9e19550cced4ac800bad908bac913f3bed8ea5135305a9e519ff1d45f7c0,U.S. Sugar Supply and Use,Sugar,United States,2026/27,Proj.,Louisiana,2146.00,2146,"1000 Short Tons, Raw Value","1000 Short Tons, Raw Value",
WASDE-672-V2:d14f9e19550c,672,2026-06-11,June 2026,2026-06-11T16:00:00Z,2026-06-13T03:59:59Z,conservative end of day after original release in America/New_York; June sugar V2 exact repost time unavailable,2026-08-20T15:50:03Z,WASDE-672-V2,true,usda_wasde_672_v2_d14f9e19550c,https://www.usda.gov/sites/default/files/documents/oce-wasde-report-data-2026-06-V2.csv,d14f9e19550cced4ac800bad908bac913f3bed8ea5135305a9e519ff1d45f7c0,U.S. Sugar Supply and Use,Sugar,United States,2026/27,Proj.,Mexico,1046.00,1046,"1000 Short Tons, Raw Value","1000 Short Tons, Raw Value",
WASDE-672-V2:d14f9e19550c,672,2026-06-11,June 2026,2026-06-11T16:00:00Z,2026-06-13T03:59:59Z,conservative end of day after original release in America/New_York; June sugar V2 exact repost time unavailable,2026-08-20T15:50:03Z,WASDE-672-V2,true,usda_wasde_672_v2_d14f9e19550c,https://www.usda.gov/sites/default/files/documents/oce-wasde-report-data-2026-06-V2.csv,d14f9e19550cced4ac800bad908bac913f3bed8ea5135305a9e519ff1d45f7c0,U.S. Sugar Supply and Use,Sugar,United States,2026/27,Proj.,Miscellaneous,.00,0,"1000 Short Tons, Raw Value","1000 Short Tons, Raw Value",
WASDE-672-V2:d14f9e19550c,672,2026-06-11,June 2026,2026-06-11T16:00:00Z,2026-06-13T03:59:59Z,conservative end of day after original release in America/New_York; June sugar V2 exact repost time unavailable,2026-08-20T15:50:03Z,WASDE-672-V2,true,usda_wasde_672_v2_d14f9e19550c,https://www.usda.gov/sites/default/files/documents/oce-wasde-report-data-2026-06-V2.csv,d14f9e19550cced4ac800bad908bac913f3bed8ea5135305a9e519ff1d45f7c0,U.S. Sugar Supply and Use,Sugar,United States,2026/27,Proj.,Non-program,1538.00,1538,"1000 Short Tons, Raw Value","1000 Short Tons, Raw Value",
WASDE-672-V2:d14f9e19550c,672,2026-06-11,June 2026,2026-06-11T16:00:00Z,2026-06-13T03:59:59Z,conservative end of day after original release in America/New_York; June sugar V2 exact repost time unavailable,2026-08-20T15:50:03Z,WASDE-672-V2,true,usda_wasde_672_v2_d14f9e19550c,https://www.usda.gov/sites/default/files/documents/oce-wasde-report-data-2026-06-V2.csv,d14f9e19550cced4ac800bad908bac913f3bed8ea5135305a9e519ff1d45f7c0,U.S. Sugar Supply and Use,Sugar,United States,2026/27,Proj.,Other Program,300.00,300,"1000 Short Tons, Raw Value","1000 Short Tons, Raw Value",
WASDE-672-V2:d14f9e19550c,672,2026-06-11,June 2026,2026-06-11T16:00:00Z,2026-06-13T03:59:59Z,conservative end of day after original release in America/New_York; June sugar V2 exact repost time unavailable,2026-08-20T15:50:03Z,WASDE-672-V2,true,usda_wasde_672_v2_d14f9e19550c,https://www.usda.gov/sites/default/files/documents/oce-wasde-report-data-2026-06-V2.csv,d14f9e19550cced4ac800bad908bac913f3bed8ea5135305a9e519ff1d45f7c0,U.S. Sugar Supply and Use,Sugar,United States,2026/27,Proj.,Production,9063.00,9063,"1000 Short Tons, Raw Value","1000 Short Tons, Raw Value",
WASDE-672-V2:d14f9e19550c,672,2026-06-11,June 2026,2026-06-11T16:00:00Z,2026-06-13T03:59:59Z,conservative end of day after original release in America/New_York; June sugar V2 exact repost time unavailable,2026-08-20T15:50:03Z,WASDE-672-V2,true,usda_wasde_672_v2_d14f9e19550c,https://www.usda.gov/sites/default/files/documents/oce-wasde-report-data-2026-06-V2.csv,d14f9e19550cced4ac800bad908bac913f3bed8ea5135305a9e519ff1d45f7c0,U.S. Sugar Supply and Use,Sugar,United States,2026/27,Proj.,Stocks to Use Ratio,13.30,13.3,"1000 Short Tons, Raw Value",Percent,USDA historical CSV labels Stocks to Use Ratio with the table's tonnage unit; value is normalized as percent while the raw unit is retained.
WASDE-672-V2:d14f9e19550c,672,2026-06-11,June 2026,2026-06-11T16:00:00Z,2026-06-13T03:59:59Z,conservative end of day after original release in America/New_York; June sugar V2 exact repost time unavailable,2026-08-20T15:50:03Z,WASDE-672-V2,true,usda_wasde_672_v2_d14f9e19550c,https://www.usda.gov/sites/default/files/documents/oce-wasde-report-data-2026-06-V2.csv,d14f9e19550cced4ac800bad908bac913f3bed8ea5135305a9e519ff1d45f7c0,U.S. Sugar Supply and Use,Sugar,United States,2026/27,Proj.,TRQ,1422.00,1422,"1000 Short Tons, Raw Value","1000 Short Tons, Raw Value",
WASDE-672-V2:d14f9e19550c,672,2026-06-11,June 2026,2026-06-11T16:00:00Z,2026-06-13T03:59:59Z,conservative end of day after original release in America/New_York; June sugar V2 exact repost time unavailable,2026-08-20T15:50:03Z,WASDE-672-V2,true,usda_wasde_672_v2_d14f9e19550c,https://www.usda.gov/sites/default/files/documents/oce-wasde-report-data-2026-06-V2.csv,d14f9e19550cced4ac800bad908bac913f3bed8ea5135305a9e519ff1d45f7c0,U.S. Sugar Supply and Use,Sugar,United States,2026/27,Proj.,Texas,.00,0,"1000 Short Tons, Raw Value","1000 Short Tons, Raw Value",
WASDE-672-V2:d14f9e19550c,672,2026-06-11,June 2026,2026-06-11T16:00:00Z,2026-06-13T03:59:59Z,conservative end of day after original release in America/New_York; June sugar V2 exact repost time unavailable,2026-08-20T15:50:03Z,WASDE-672-V2,true,usda_wasde_672_v2_d14f9e19550c,https://www.usda.gov/sites/default/files/documents/oce-wasde-report-data-2026-06-V2.csv,d14f9e19550cced4ac800bad908bac913f3bed8ea5135305a9e519ff1d45f7c0,U.S. Sugar Supply and Use,Sugar,United States,2026/27,Proj.,Total Supply,14174.00,14174,"1000 Short Tons, Raw Value","1000 Short Tons, Raw Value",
WASDE-672-V2:d14f9e19550c,672,2026-06-11,June 2026,2026-06-11T16:00:00Z,2026-06-13T03:59:59Z,conservative end of day after original release in America/New_York; June sugar V2 exact repost time unavailable,2026-08-20T15:50:03Z,WASDE-672-V2,true,usda_wasde_672_v2_d14f9e19550c,https://www.usda.gov/sites/default/files/documents/oce-wasde-report-data-2026-06-V2.csv,d14f9e19550cced4ac800bad908bac913f3bed8ea5135305a9e519ff1d45f7c0,U.S. Sugar Supply and Use,Sugar,United States,2026/27,Proj.,Total Use,12515.00,12515,"1000 Short Tons, Raw Value","1000 Short Tons, Raw Value",
WASDE-673-V1:67d5cd456b4f,673,2026-07-10,July 2026,2026-07-10T16:00:00Z,2026-07-12T03:59:59Z,conservative end of next calendar day in America/New_York; USDA says consolidated CSV updates the day after WASDE,2026-08-20T15:50:03Z,WASDE-673-V1,false,usda_wasde_673_v1_67d5cd456b4f,https://www.usda.gov/sites/default/files/documents/oce-wasde-report-data-2026-07.csv,67d5cd456b4f6abc3c9a45c64e885869e7a1faacf7c83dd73ed0937fff7f87cf,Mexico Sugar Supply and Use and High Fructose Corn Syrup Consumption,Sugar,Mexico,2025/26,Est.,Beginning Stocks,1123.00,1123,"1000 Metric Tons, Actual Weight","1000 Metric Tons, Actual Weight",
WASDE-673-V1:67d5cd456b4f,673,2026-07-10,July 2026,2026-07-10T16:00:00Z,2026-07-12T03:59:59Z,conservative end of next calendar day in America/New_York; USDA says consolidated CSV updates the day after WASDE,2026-08-20T15:50:03Z,WASDE-673-V1,false,usda_wasde_673_v1_67d5cd456b4f,https://www.usda.gov/sites/default/files/documents/oce-wasde-report-data-2026-07.csv,67d5cd456b4f6abc3c9a45c64e885869e7a1faacf7c83dd73ed0937fff7f87cf,Mexico Sugar Supply and Use and High Fructose Corn Syrup Consumption,Sugar,Mexico,2025/26,Est.,Domestic,4241.00,4241,"1000 Metric Tons, Actual Weight","1000 Metric Tons, Actual Weight",
WASDE-673-V1:67d5cd456b4f,673,2026-07-10,July 2026,2026-07-10T16:00:00Z,2026-07-12T03:59:59Z,conservative end of next calendar day in America/New_York; USDA says consolidated CSV updates the day after WASDE,2026-08-20T15:50:03Z,WASDE-673-V1,false,usda_wasde_673_v1_67d5cd456b4f,https://www.usda.gov/sites/default/files/documents/oce-wasde-report-data-2026-07.csv,67d5cd456b4f6abc3c9a45c64e885869e7a1faacf7c83dd73ed0937fff7f87cf,Mexico Sugar Supply and Use and High Fructose Corn Syrup Consumption,Sugar,Mexico,2025/26,Est.,Ending Stocks,1195.00,1195,"1000 Metric Tons, Actual Weight","1000 Metric Tons, Actual Weight",
WASDE-673-V1:67d5cd456b4f,673,2026-07-10,July 2026,2026-07-10T16:00:00Z,2026-07-12T03:59:59Z,conservative end of next calendar day in America/New_York; USDA says consolidated CSV updates the day after WASDE,2026-08-20T15:50:03Z,WASDE-673-V1,false,usda_wasde_673_v1_67d5cd456b4f,https://www.usda.gov/sites/default/files/documents/oce-wasde-report-data-2026-07.csv,67d5cd456b4f6abc3c9a45c64e885869e7a1faacf7c83dd73ed0937fff7f87cf,Mexico Sugar Supply and Use and High Fructose Corn Syrup Consumption,Sugar,Mexico,2025/26,Est.,Exports,1040.00,1040,"1000 Metric Tons, Actual Weight","1000 Metric Tons, Actual Weight",
WASDE-673-V1:67d5cd456b4f,673,2026-07-10,July 2026,2026-07-10T16:00:00Z,2026-07-12T03:59:59Z,conservative end of next calendar day in America/New_York; USDA says consolidated CSV updates the day after WASDE,2026-08-20T15:50:03Z,WASDE-673-V1,false,usda_wasde_673_v1_67d5cd456b4f,https://www.usda.gov/sites/default/files/documents/oce-wasde-report-data-2026-07.csv,67d5cd456b4f6abc3c9a45c64e885869e7a1faacf7c83dd73ed0937fff7f87cf,Mexico Sugar Supply and Use and High Fructose Corn Syrup Consumption,Sugar,Mexico,2025/26,Est.,Imports,42.00,42,"1000 Metric Tons, Actual Weight","1000 Metric Tons, Actual Weight",
WASDE-673-V1:67d5cd456b4f,673,2026-07-10,July 2026,2026-07-10T16:00:00Z,2026-07-12T03:59:59Z,conservative end of next calendar day in America/New_York; USDA says consolidated CSV updates the day after WASDE,2026-08-20T15:50:03Z,WASDE-673-V1,false,usda_wasde_673_v1_67d5cd456b4f,https://www.usda.gov/sites/default/files/documents/oce-wasde-report-data-2026-07.csv,67d5cd456b4f6abc3c9a45c64e885869e7a1faacf7c83dd73ed0937fff7f87cf,Mexico Sugar Supply and Use and High Fructose Corn Syrup Consumption,Sugar,Mexico,2025/26,Est.,Production,5310.00,5310,"1000 Metric Tons, Actual Weight","1000 Metric Tons, Actual Weight",
WASDE-673-V1:67d5cd456b4f,673,2026-07-10,July 2026,2026-07-10T16:00:00Z,2026-07-12T03:59:59Z,conservative end of next calendar day in America/New_York; USDA says consolidated CSV updates the day after WASDE,2026-08-20T15:50:03Z,WASDE-673-V1,false,usda_wasde_673_v1_67d5cd456b4f,https://www.usda.gov/sites/default/files/documents/oce-wasde-report-data-2026-07.csv,67d5cd456b4f6abc3c9a45c64e885869e7a1faacf7c83dd73ed0937fff7f87cf,Mexico Sugar Supply and Use and High Fructose Corn Syrup Consumption,Sugar,Mexico,2026/27,Proj.,Beginning Stocks,1195.00,1195,"1000 Metric Tons, Actual Weight","1000 Metric Tons, Actual Weight",
WASDE-673-V1:67d5cd456b4f,673,2026-07-10,July 2026,2026-07-10T16:00:00Z,2026-07-12T03:59:59Z,conservative end of next calendar day in America/New_York; USDA says consolidated CSV updates the day after WASDE,2026-08-20T15:50:03Z,WASDE-673-V1,false,usda_wasde_673_v1_67d5cd456b4f,https://www.usda.gov/sites/default/files/documents/oce-wasde-report-data-2026-07.csv,67d5cd456b4f6abc3c9a45c64e885869e7a1faacf7c83dd73ed0937fff7f87cf,Mexico Sugar Supply and Use and High Fructose Corn Syrup Consumption,Sugar,Mexico,2026/27,Proj.,Domestic,4226.00,4226,"1000 Metric Tons, Actual Weight","1000 Metric Tons, Actual Weight",
WASDE-673-V1:67d5cd456b4f,673,2026-07-10,July 2026,2026-07-10T16:00:00Z,2026-07-12T03:59:59Z,conservative end of next calendar day in America/New_York; USDA says consolidated CSV updates the day after WASDE,2026-08-20T15:50:03Z,WASDE-673-V1,false,usda_wasde_673_v1_67d5cd456b4f,https://www.usda.gov/sites/default/files/documents/oce-wasde-report-data-2026-07.csv,67d5cd456b4f6abc3c9a45c64e885869e7a1faacf7c83dd73ed0937fff7f87cf,Mexico Sugar Supply and Use and High Fructose Corn Syrup Consumption,Sugar,Mexico,2026/27,Proj.,Ending Stocks,1082.00,1082,"1000 Metric Tons, Actual Weight","1000 Metric Tons, Actual Weight",
WASDE-673-V1:67d5cd456b4f,673,2026-07-10,July 2026,2026-07-10T16:00:00Z,2026-07-12T03:59:59Z,conservative end of next calendar day in America/New_York; USDA says consolidated CSV updates the day after WASDE,2026-08-20T15:50:03Z,WASDE-673-V1,false,usda_wasde_673_v1_67d5cd456b4f,https://www.usda.gov/sites/default/files/documents/oce-wasde-report-data-2026-07.csv,67d5cd456b4f6abc3c9a45c64e885869e7a1faacf7c83dd73ed0937fff7f87cf,Mexico Sugar Supply and Use and High Fructose Corn Syrup Consumption,Sugar,Mexico,2026/27,Proj.,Exports,1292.00,1292,"1000 Metric Tons, Actual Weight","1000 Metric Tons, Actual Weight",
WASDE-673-V1:67d5cd456b4f,673,2026-07-10,July 2026,2026-07-10T16:00:00Z,2026-07-12T03:59:59Z,conservative end of next calendar day in America/New_York; USDA says consolidated CSV updates the day after WASDE,2026-08-20T15:50:03Z,WASDE-673-V1,false,usda_wasde_673_v1_67d5cd456b4f,https://www.usda.gov/sites/default/files/documents/oce-wasde-report-data-2026-07.csv,67d5cd456b4f6abc3c9a45c64e885869e7a1faacf7c83dd73ed0937fff7f87cf,Mexico Sugar Supply and Use and High Fructose Corn Syrup Consumption,Sugar,Mexico,2026/27,Proj.,Imports,28.00,28,"1000 Metric Tons, Actual Weight","1000 Metric Tons, Actual Weight",
WASDE-673-V1:67d5cd456b4f,673,2026-07-10,July 2026,2026-07-10T16:00:00Z,2026-07-12T03:59:59Z,conservative end of next calendar day in America/New_York; USDA says consolidated CSV updates the day after WASDE,2026-08-20T15:50:03Z,WASDE-673-V1,false,usda_wasde_673_v1_67d5cd456b4f,https://www.usda.gov/sites/default/files/documents/oce-wasde-report-data-2026-07.csv,67d5cd456b4f6abc3c9a45c64e885869e7a1faacf7c83dd73ed0937fff7f87cf,Mexico Sugar Supply and Use and High Fructose Corn Syrup Consumption,Sugar,Mexico,2026/27,Proj.,Production,5377.00,5377,"1000 Metric Tons, Actual Weight","1000 Metric Tons, Actual Weight",
WASDE-673-V1:67d5cd456b4f,673,2026-07-10,July 2026,2026-07-10T16:00:00Z,2026-07-12T03:59:59Z,conservative end of next calendar day in America/New_York; USDA says consolidated CSV updates the day after WASDE,2026-08-20T15:50:03Z,WASDE-673-V1,false,usda_wasde_673_v1_67d5cd456b4f,https://www.usda.gov/sites/default/files/documents/oce-wasde-report-data-2026-07.csv,67d5cd456b4f6abc3c9a45c64e885869e7a1faacf7c83dd73ed0937fff7f87cf,U.S. Sugar Supply and Use,Sugar,United States,2024/25,,Beet Sugar,5370.00,5370,"1000 Short Tons, Raw Value","1000 Short Tons, Raw Value",
WASDE-673-V1:67d5cd456b4f,673,2026-07-10,July 2026,2026-07-10T16:00:00Z,2026-07-12T03:59:59Z,conservative end of next calendar day in America/New_York; USDA says consolidated CSV updates the day after WASDE,2026-08-20T15:50:03Z,WASDE-673-V1,false,usda_wasde_673_v1_67d5cd456b4f,https://www.usda.gov/sites/default/files/documents/oce-wasde-report-data-2026-07.csv,67d5cd456b4f6abc3c9a45c64e885869e7a1faacf7c83dd73ed0937fff7f87cf,U.S. Sugar Supply and Use,Sugar,United States,2024/25,,Beginning Stocks,2141.00,2141,"1000 Short Tons, Raw Value","1000 Short Tons, Raw Value",
WASDE-673-V1:67d5cd456b4f,673,2026-07-10,July 2026,2026-07-10T16:00:00Z,2026-07-12T03:59:59Z,conservative end of next calendar day in America/New_York; USDA says consolidated CSV updates the day after WASDE,2026-08-20T15:50:03Z,WASDE-673-V1,false,usda_wasde_673_v1_67d5cd456b4f,https://www.usda.gov/sites/default/files/documents/oce-wasde-report-data-2026-07.csv,67d5cd456b4f6abc3c9a45c64e885869e7a1faacf7c83dd73ed0937fff7f87cf,U.S. Sugar Supply and Use,Sugar,United States,2024/25,,Cane Sugar,4027.00,4027,"1000 Short Tons, Raw Value","1000 Short Tons, Raw Value",
WASDE-673-V1:67d5cd456b4f,673,2026-07-10,July 2026,2026-07-10T16:00:00Z,2026-07-12T03:59:59Z,conservative end of next calendar day in America/New_York; USDA says consolidated CSV updates the day after WASDE,2026-08-20T15:50:03Z,WASDE-673-V1,false,usda_wasde_673_v1_67d5cd456b4f,https://www.usda.gov/sites/default/files/documents/oce-wasde-report-data-2026-07.csv,67d5cd456b4f6abc3c9a45c64e885869e7a1faacf7c83dd73ed0937fff7f87cf,U.S. Sugar Supply and Use,Sugar,United States,2024/25,,Deliveries,12485.00,12485,"1000 Short Tons, Raw Value","1000 Short Tons, Raw Value",
WASDE-673-V1:67d5cd456b4f,673,2026-07-10,July 2026,2026-07-10T16:00:00Z,2026-07-12T03:59:59Z,conservative end of next calendar day in America/New_York; USDA says consolidated CSV updates the day after WASDE,2026-08-20T15:50:03Z,WASDE-673-V1,false,usda_wasde_673_v1_67d5cd456b4f,https://www.usda.gov/sites/default/files/documents/oce-wasde-report-data-2026-07.csv,67d5cd456b4f6abc3c9a45c64e885869e7a1faacf7c83dd73ed0937fff7f87cf,U.S. Sugar Supply and Use,Sugar,United States,2024/25,,Ending Stocks,2376.00,2376,"1000 Short Tons, Raw Value","1000 Short Tons, Raw Value",
WASDE-673-V1:67d5cd456b4f,673,2026-07-10,July 2026,2026-07-10T16:00:00Z,2026-07-12T03:59:59Z,conservative end of next calendar day in America/New_York; USDA says consolidated CSV updates the day after WASDE,2026-08-20T15:50:03Z,WASDE-673-V1,false,usda_wasde_673_v1_67d5cd456b4f,https://www.usda.gov/sites/default/files/documents/oce-wasde-report-data-2026-07.csv,67d5cd456b4f6abc3c9a45c64e885869e7a1faacf7c83dd73ed0937fff7f87cf,U.S. Sugar Supply and Use,Sugar,United States,2024/25,,Exports,111.00,111,"1000 Short Tons, Raw Value","1000 Short Tons, Raw Value",
WASDE-673-V1:67d5cd456b4f,673,2026-07-10,July 2026,2026-07-10T16:00:00Z,2026-07-12T03:59:59Z,conservative end of next calendar day in America/New_York; USDA says consolidated CSV updates the day after WASDE,2026-08-20T15:50:03Z,WASDE-673-V1,false,usda_wasde_673_v1_67d5cd456b4f,https://www.usda.gov/sites/default/files/documents/oce-wasde-report-data-2026-07.csv,67d5cd456b4f6abc3c9a45c64e885869e7a1faacf7c83dd73ed0937fff7f87cf,U.S. Sugar Supply and Use,Sugar,United States,2024/25,,Exports - Other,111.00,111,"1000 Short Tons, Raw Value","1000 Short Tons, Raw Value",
WASDE-673-V1:67d5cd456b4f,673,2026-07-10,July 2026,2026-07-10T16:00:00Z,2026-07-12T03:59:59Z,conservative end of next calendar day in America/New_York; USDA says consolidated CSV updates the day after WASDE,2026-08-20T15:50:03Z,WASDE-673-V1,false,usda_wasde_673_v1_67d5cd456b4f,https://www.usda.gov/sites/default/files/documents/oce-wasde-report-data-2026-07.csv,67d5cd456b4f6abc3c9a45c64e885869e7a1faacf7c83dd73ed0937fff7f87cf,U.S. Sugar Supply and Use,Sugar,United States,2024/25,,Florida,1932.00,1932,"1000 Short Tons, Raw Value","1000 Short Tons, Raw Value",
