vintage_id,prior_vintage_id,wasde_number,report_date,report_label,effective_at_utc,available_at_utc,region,market_year,attribute,normalized_unit,value,prior_value,revision,source_version,is_corrected_repost
WASDE-667-V1:3549f0f9c281,WASDE-666-V1:11bae8cc07de,667,2026-01-12,January 2026,2026-01-12T17:00:00Z,2026-01-14T04:59:59Z,United States,2024/25,Total Use,"1000 Short Tons, Raw Value",12520,12543,-23,WASDE-667-V1,false
WASDE-667-V1:3549f0f9c281,WASDE-666-V1:11bae8cc07de,667,2026-01-12,January 2026,2026-01-12T17:00:00Z,2026-01-14T04:59:59Z,United States,2025/26,Beet Sugar,"1000 Short Tons, Raw Value",5102,5098,4,WASDE-667-V1,false
WASDE-667-V1:3549f0f9c281,WASDE-666-V1:11bae8cc07de,667,2026-01-12,January 2026,2026-01-12T17:00:00Z,2026-01-14T04:59:59Z,United States,2025/26,Beginning Stocks,"1000 Short Tons, Raw Value",2489,2489,0,WASDE-667-V1,false
WASDE-667-V1:3549f0f9c281,WASDE-666-V1:11bae8cc07de,667,2026-01-12,January 2026,2026-01-12T17:00:00Z,2026-01-14T04:59:59Z,United States,2025/26,Cane Sugar,"1000 Short Tons, Raw Value",4279,4244,35,WASDE-667-V1,false
WASDE-667-V1:3549f0f9c281,WASDE-666-V1:11bae8cc07de,667,2026-01-12,January 2026,2026-01-12T17:00:00Z,2026-01-14T04:59:59Z,United States,2025/26,Deliveries,"1000 Short Tons, Raw Value",12153,12153,0,WASDE-667-V1,false
WASDE-667-V1:3549f0f9c281,WASDE-666-V1:11bae8cc07de,667,2026-01-12,January 2026,2026-01-12T17:00:00Z,2026-01-14T04:59:59Z,United States,2025/26,Ending Stocks,"1000 Short Tons, Raw Value",1922,1867,55,WASDE-667-V1,false
WASDE-667-V1:3549f0f9c281,WASDE-666-V1:11bae8cc07de,667,2026-01-12,January 2026,2026-01-12T17:00:00Z,2026-01-14T04:59:59Z,United States,2025/26,Exports,"1000 Short Tons, Raw Value",50,100,-50,WASDE-667-V1,false
WASDE-667-V1:3549f0f9c281,WASDE-666-V1:11bae8cc07de,667,2026-01-12,January 2026,2026-01-12T17:00:00Z,2026-01-14T04:59:59Z,United States,2025/26,Exports - Other,"1000 Short Tons, Raw Value",105,105,0,WASDE-667-V1,false
WASDE-667-V1:3549f0f9c281,WASDE-666-V1:11bae8cc07de,667,2026-01-12,January 2026,2026-01-12T17:00:00Z,2026-01-14T04:59:59Z,United States,2025/26,Florida,"1000 Short Tons, Raw Value",2082,2082,0,WASDE-667-V1,false
WASDE-667-V1:3549f0f9c281,WASDE-666-V1:11bae8cc07de,667,2026-01-12,January 2026,2026-01-12T17:00:00Z,2026-01-14T04:59:59Z,United States,2025/26,Food,"1000 Short Tons, Raw Value",12048,12048,0,WASDE-667-V1,false
WASDE-667-V1:3549f0f9c281,WASDE-666-V1:11bae8cc07de,667,2026-01-12,January 2026,2026-01-12T17:00:00Z,2026-01-14T04:59:59Z,United States,2025/26,High-tier tariff/other,"1000 Short Tons, Raw Value",469,500,-31,WASDE-667-V1,false
WASDE-667-V1:3549f0f9c281,WASDE-666-V1:11bae8cc07de,667,2026-01-12,January 2026,2026-01-12T17:00:00Z,2026-01-14T04:59:59Z,United States,2025/26,Imports,"1000 Short Tons, Raw Value",2255,2289,-34,WASDE-667-V1,false
WASDE-667-V1:3549f0f9c281,WASDE-666-V1:11bae8cc07de,667,2026-01-12,January 2026,2026-01-12T17:00:00Z,2026-01-14T04:59:59Z,United States,2025/26,Louisiana,"1000 Short Tons, Raw Value",2197,2162,35,WASDE-667-V1,false
WASDE-667-V1:3549f0f9c281,WASDE-666-V1:11bae8cc07de,667,2026-01-12,January 2026,2026-01-12T17:00:00Z,2026-01-14T04:59:59Z,United States,2025/26,Mexico,"1000 Short Tons, Raw Value",220,220,0,WASDE-667-V1,false
WASDE-667-V1:3549f0f9c281,WASDE-666-V1:11bae8cc07de,667,2026-01-12,January 2026,2026-01-12T17:00:00Z,2026-01-14T04:59:59Z,United States,2025/26,Miscellaneous,"1000 Short Tons, Raw Value",0,0,0,WASDE-667-V1,false
WASDE-667-V1:3549f0f9c281,WASDE-666-V1:11bae8cc07de,667,2026-01-12,January 2026,2026-01-12T17:00:00Z,2026-01-14T04:59:59Z,United States,2025/26,Non-program,"1000 Short Tons, Raw Value",689,720,-31,WASDE-667-V1,false
WASDE-667-V1:3549f0f9c281,WASDE-666-V1:11bae8cc07de,667,2026-01-12,January 2026,2026-01-12T17:00:00Z,2026-01-14T04:59:59Z,United States,2025/26,Other Program,"1000 Short Tons, Raw Value",200,200,0,WASDE-667-V1,false
WASDE-667-V1:3549f0f9c281,WASDE-666-V1:11bae8cc07de,667,2026-01-12,January 2026,2026-01-12T17:00:00Z,2026-01-14T04:59:59Z,United States,2025/26,Production,"1000 Short Tons, Raw Value",9381,9342,39,WASDE-667-V1,false
WASDE-667-V1:3549f0f9c281,WASDE-666-V1:11bae8cc07de,667,2026-01-12,January 2026,2026-01-12T17:00:00Z,2026-01-14T04:59:59Z,United States,2025/26,Stocks to Use Ratio,Percent,15.8,15.2,0.6,WASDE-667-V1,false
WASDE-667-V1:3549f0f9c281,WASDE-666-V1:11bae8cc07de,667,2026-01-12,January 2026,2026-01-12T17:00:00Z,2026-01-14T04:59:59Z,United States,2025/26,TRQ,"1000 Short Tons, Raw Value",1366,1369,-3,WASDE-667-V1,false
WASDE-667-V1:3549f0f9c281,WASDE-666-V1:11bae8cc07de,667,2026-01-12,January 2026,2026-01-12T17:00:00Z,2026-01-14T04:59:59Z,United States,2025/26,Texas,"1000 Short Tons, Raw Value",0,0,0,WASDE-667-V1,false
WASDE-667-V1:3549f0f9c281,WASDE-666-V1:11bae8cc07de,667,2026-01-12,January 2026,2026-01-12T17:00:00Z,2026-01-14T04:59:59Z,United States,2025/26,Total Supply,"1000 Short Tons, Raw Value",14125,14119,6,WASDE-667-V1,false
WASDE-667-V1:3549f0f9c281,WASDE-666-V1:11bae8cc07de,667,2026-01-12,January 2026,2026-01-12T17:00:00Z,2026-01-14T04:59:59Z,United States,2025/26,Total Use,"1000 Short Tons, Raw Value",12203,12253,-50,WASDE-667-V1,false
WASDE-668-V1:263a6955bf60,WASDE-667-V1:3549f0f9c281,668,2026-02-10,February 2026,2026-02-10T17:00:00Z,2026-02-12T04:59:59Z,Mexico,2024/25,Beginning Stocks,"1000 Metric Tons, Actual Weight",1418,1418,0,WASDE-668-V1,false
WASDE-668-V1:263a6955bf60,WASDE-667-V1:3549f0f9c281,668,2026-02-10,February 2026,2026-02-10T17:00:00Z,2026-02-12T04:59:59Z,Mexico,2024/25,Domestic,"1000 Metric Tons, Actual Weight",4210,4210,0,WASDE-668-V1,false
WASDE-668-V1:263a6955bf60,WASDE-667-V1:3549f0f9c281,668,2026-02-10,February 2026,2026-02-10T17:00:00Z,2026-02-12T04:59:59Z,Mexico,2024/25,Ending Stocks,"1000 Metric Tons, Actual Weight",1123,1123,0,WASDE-668-V1,false
WASDE-668-V1:263a6955bf60,WASDE-667-V1:3549f0f9c281,668,2026-02-10,February 2026,2026-02-10T17:00:00Z,2026-02-12T04:59:59Z,Mexico,2024/25,Exports,"1000 Metric Tons, Actual Weight",1023,1023,0,WASDE-668-V1,false
WASDE-668-V1:263a6955bf60,WASDE-667-V1:3549f0f9c281,668,2026-02-10,February 2026,2026-02-10T17:00:00Z,2026-02-12T04:59:59Z,Mexico,2024/25,Imports,"1000 Metric Tons, Actual Weight",167,167,0,WASDE-668-V1,false
WASDE-668-V1:263a6955bf60,WASDE-667-V1:3549f0f9c281,668,2026-02-10,February 2026,2026-02-10T17:00:00Z,2026-02-12T04:59:59Z,Mexico,2024/25,Production,"1000 Metric Tons, Actual Weight",4771,4771,0,WASDE-668-V1,false
WASDE-668-V1:263a6955bf60,WASDE-667-V1:3549f0f9c281,668,2026-02-10,February 2026,2026-02-10T17:00:00Z,2026-02-12T04:59:59Z,Mexico,2025/26,Beginning Stocks,"1000 Metric Tons, Actual Weight",1123,1123,0,WASDE-668-V1,false
WASDE-668-V1:263a6955bf60,WASDE-667-V1:3549f0f9c281,668,2026-02-10,February 2026,2026-02-10T17:00:00Z,2026-02-12T04:59:59Z,Mexico,2025/26,Domestic,"1000 Metric Tons, Actual Weight",4311,4320,-9,WASDE-668-V1,false
WASDE-668-V1:263a6955bf60,WASDE-667-V1:3549f0f9c281,668,2026-02-10,February 2026,2026-02-10T17:00:00Z,2026-02-12T04:59:59Z,Mexico,2025/26,Ending Stocks,"1000 Metric Tons, Actual Weight",1082,1122,-40,WASDE-668-V1,false
WASDE-668-V1:263a6955bf60,WASDE-667-V1:3549f0f9c281,668,2026-02-10,February 2026,2026-02-10T17:00:00Z,2026-02-12T04:59:59Z,Mexico,2025/26,Exports,"1000 Metric Tons, Actual Weight",820,803,17,WASDE-668-V1,false
WASDE-668-V1:263a6955bf60,WASDE-667-V1:3549f0f9c281,668,2026-02-10,February 2026,2026-02-10T17:00:00Z,2026-02-12T04:59:59Z,Mexico,2025/26,Imports,"1000 Metric Tons, Actual Weight",66,75,-9,WASDE-668-V1,false
WASDE-668-V1:263a6955bf60,WASDE-667-V1:3549f0f9c281,668,2026-02-10,February 2026,2026-02-10T17:00:00Z,2026-02-12T04:59:59Z,Mexico,2025/26,Production,"1000 Metric Tons, Actual Weight",5024,5047,-23,WASDE-668-V1,false
WASDE-668-V1:263a6955bf60,WASDE-667-V1:3549f0f9c281,668,2026-02-10,February 2026,2026-02-10T17:00:00Z,2026-02-12T04:59:59Z,United States,2023/24,Beet Sugar,"1000 Short Tons, Raw Value",5172,5172,0,WASDE-668-V1,false
WASDE-668-V1:263a6955bf60,WASDE-667-V1:3549f0f9c281,668,2026-02-10,February 2026,2026-02-10T17:00:00Z,2026-02-12T04:59:59Z,United States,2023/24,Beginning Stocks,"1000 Short Tons, Raw Value",1843,1843,0,WASDE-668-V1,false
WASDE-668-V1:263a6955bf60,WASDE-667-V1:3549f0f9c281,668,2026-02-10,February 2026,2026-02-10T17:00:00Z,2026-02-12T04:59:59Z,United States,2023/24,Cane Sugar,"1000 Short Tons, Raw Value",4141,4141,0,WASDE-668-V1,false
WASDE-668-V1:263a6955bf60,WASDE-667-V1:3549f0f9c281,668,2026-02-10,February 2026,2026-02-10T17:00:00Z,2026-02-12T04:59:59Z,United States,2023/24,Deliveries,"1000 Short Tons, Raw Value",12443,12443,0,WASDE-668-V1,false
WASDE-668-V1:263a6955bf60,WASDE-667-V1:3549f0f9c281,668,2026-02-10,February 2026,2026-02-10T17:00:00Z,2026-02-12T04:59:59Z,United States,2023/24,Ending Stocks,"1000 Short Tons, Raw Value",2220,2220,0,WASDE-668-V1,false
WASDE-668-V1:263a6955bf60,WASDE-667-V1:3549f0f9c281,668,2026-02-10,February 2026,2026-02-10T17:00:00Z,2026-02-12T04:59:59Z,United States,2023/24,Exports,"1000 Short Tons, Raw Value",249,249,0,WASDE-668-V1,false
WASDE-668-V1:263a6955bf60,WASDE-667-V1:3549f0f9c281,668,2026-02-10,February 2026,2026-02-10T17:00:00Z,2026-02-12T04:59:59Z,United States,2023/24,Exports - Other,"1000 Short Tons, Raw Value",106,106,0,WASDE-668-V1,false
WASDE-668-V1:263a6955bf60,WASDE-667-V1:3549f0f9c281,668,2026-02-10,February 2026,2026-02-10T17:00:00Z,2026-02-12T04:59:59Z,United States,2023/24,Florida,"1000 Short Tons, Raw Value",2079,2079,0,WASDE-668-V1,false
WASDE-668-V1:263a6955bf60,WASDE-667-V1:3549f0f9c281,668,2026-02-10,February 2026,2026-02-10T17:00:00Z,2026-02-12T04:59:59Z,United States,2023/24,Food,"1000 Short Tons, Raw Value",12336,12336,0,WASDE-668-V1,false
WASDE-668-V1:263a6955bf60,WASDE-667-V1:3549f0f9c281,668,2026-02-10,February 2026,2026-02-10T17:00:00Z,2026-02-12T04:59:59Z,United States,2023/24,High-tier tariff/other,"1000 Short Tons, Raw Value",1231,1231,0,WASDE-668-V1,false
WASDE-668-V1:263a6955bf60,WASDE-667-V1:3549f0f9c281,668,2026-02-10,February 2026,2026-02-10T17:00:00Z,2026-02-12T04:59:59Z,United States,2023/24,Imports,"1000 Short Tons, Raw Value",3840,3840,0,WASDE-668-V1,false
WASDE-668-V1:263a6955bf60,WASDE-667-V1:3549f0f9c281,668,2026-02-10,February 2026,2026-02-10T17:00:00Z,2026-02-12T04:59:59Z,United States,2023/24,Louisiana,"1000 Short Tons, Raw Value",2022,2022,0,WASDE-668-V1,false
WASDE-668-V1:263a6955bf60,WASDE-667-V1:3549f0f9c281,668,2026-02-10,February 2026,2026-02-10T17:00:00Z,2026-02-12T04:59:59Z,United States,2023/24,Mexico,"1000 Short Tons, Raw Value",521,521,0,WASDE-668-V1,false
WASDE-668-V1:263a6955bf60,WASDE-667-V1:3549f0f9c281,668,2026-02-10,February 2026,2026-02-10T17:00:00Z,2026-02-12T04:59:59Z,United States,2023/24,Miscellaneous,"1000 Short Tons, Raw Value",83,83,0,WASDE-668-V1,false
WASDE-668-V1:263a6955bf60,WASDE-667-V1:3549f0f9c281,668,2026-02-10,February 2026,2026-02-10T17:00:00Z,2026-02-12T04:59:59Z,United States,2023/24,Non-program,"1000 Short Tons, Raw Value",1752,1752,0,WASDE-668-V1,false
WASDE-668-V1:263a6955bf60,WASDE-667-V1:3549f0f9c281,668,2026-02-10,February 2026,2026-02-10T17:00:00Z,2026-02-12T04:59:59Z,United States,2023/24,Other Program,"1000 Short Tons, Raw Value",300,300,0,WASDE-668-V1,false
WASDE-668-V1:263a6955bf60,WASDE-667-V1:3549f0f9c281,668,2026-02-10,February 2026,2026-02-10T17:00:00Z,2026-02-12T04:59:59Z,United States,2023/24,Production,"1000 Short Tons, Raw Value",9313,9313,0,WASDE-668-V1,false
WASDE-668-V1:263a6955bf60,WASDE-667-V1:3549f0f9c281,668,2026-02-10,February 2026,2026-02-10T17:00:00Z,2026-02-12T04:59:59Z,United States,2023/24,Stocks to Use Ratio,Percent,17.4,17.4,0,WASDE-668-V1,false
WASDE-668-V1:263a6955bf60,WASDE-667-V1:3549f0f9c281,668,2026-02-10,February 2026,2026-02-10T17:00:00Z,2026-02-12T04:59:59Z,United States,2023/24,TRQ,"1000 Short Tons, Raw Value",1788,1788,0,WASDE-668-V1,false
WASDE-668-V1:263a6955bf60,WASDE-667-V1:3549f0f9c281,668,2026-02-10,February 2026,2026-02-10T17:00:00Z,2026-02-12T04:59:59Z,United States,2023/24,Texas,"1000 Short Tons, Raw Value",40,40,0,WASDE-668-V1,false
WASDE-668-V1:263a6955bf60,WASDE-667-V1:3549f0f9c281,668,2026-02-10,February 2026,2026-02-10T17:00:00Z,2026-02-12T04:59:59Z,United States,2023/24,Total Supply,"1000 Short Tons, Raw Value",14995,14995,0,WASDE-668-V1,false
WASDE-668-V1:263a6955bf60,WASDE-667-V1:3549f0f9c281,668,2026-02-10,February 2026,2026-02-10T17:00:00Z,2026-02-12T04:59:59Z,United States,2023/24,Total Use,"1000 Short Tons, Raw Value",12775,12775,0,WASDE-668-V1,false
WASDE-668-V1:263a6955bf60,WASDE-667-V1:3549f0f9c281,668,2026-02-10,February 2026,2026-02-10T17:00:00Z,2026-02-12T04:59:59Z,United States,2024/25,Beet Sugar,"1000 Short Tons, Raw Value",5370,5370,0,WASDE-668-V1,false
WASDE-668-V1:263a6955bf60,WASDE-667-V1:3549f0f9c281,668,2026-02-10,February 2026,2026-02-10T17:00:00Z,2026-02-12T04:59:59Z,United States,2024/25,Beginning Stocks,"1000 Short Tons, Raw Value",2220,2220,0,WASDE-668-V1,false
WASDE-668-V1:263a6955bf60,WASDE-667-V1:3549f0f9c281,668,2026-02-10,February 2026,2026-02-10T17:00:00Z,2026-02-12T04:59:59Z,United States,2024/25,Cane Sugar,"1000 Short Tons, Raw Value",4027,4027,0,WASDE-668-V1,false
WASDE-668-V1:263a6955bf60,WASDE-667-V1:3549f0f9c281,668,2026-02-10,February 2026,2026-02-10T17:00:00Z,2026-02-12T04:59:59Z,United States,2024/25,Deliveries,"1000 Short Tons, Raw Value",12450,12637,-187,WASDE-668-V1,false
WASDE-668-V1:263a6955bf60,WASDE-667-V1:3549f0f9c281,668,2026-02-10,February 2026,2026-02-10T17:00:00Z,2026-02-12T04:59:59Z,United States,2024/25,Ending Stocks,"1000 Short Tons, Raw Value",2489,2489,0,WASDE-668-V1,false
WASDE-668-V1:263a6955bf60,WASDE-667-V1:3549f0f9c281,668,2026-02-10,February 2026,2026-02-10T17:00:00Z,2026-02-12T04:59:59Z,United States,2024/25,Exports,"1000 Short Tons, Raw Value",111,111,0,WASDE-668-V1,false
WASDE-668-V1:263a6955bf60,WASDE-667-V1:3549f0f9c281,668,2026-02-10,February 2026,2026-02-10T17:00:00Z,2026-02-12T04:59:59Z,United States,2024/25,Exports - Other,"1000 Short Tons, Raw Value",111,111,0,WASDE-668-V1,false
WASDE-668-V1:263a6955bf60,WASDE-667-V1:3549f0f9c281,668,2026-02-10,February 2026,2026-02-10T17:00:00Z,2026-02-12T04:59:59Z,United States,2024/25,Florida,"1000 Short Tons, Raw Value",1931,1931,0,WASDE-668-V1,false
WASDE-668-V1:263a6955bf60,WASDE-667-V1:3549f0f9c281,668,2026-02-10,February 2026,2026-02-10T17:00:00Z,2026-02-12T04:59:59Z,United States,2024/25,Food,"1000 Short Tons, Raw Value",12340,12526,-186,WASDE-668-V1,false
WASDE-668-V1:263a6955bf60,WASDE-667-V1:3549f0f9c281,668,2026-02-10,February 2026,2026-02-10T17:00:00Z,2026-02-12T04:59:59Z,United States,2024/25,High-tier tariff/other,"1000 Short Tons, Raw Value",980,991,-11,WASDE-668-V1,false
WASDE-668-V1:263a6955bf60,WASDE-667-V1:3549f0f9c281,668,2026-02-10,February 2026,2026-02-10T17:00:00Z,2026-02-12T04:59:59Z,United States,2024/25,Imports,"1000 Short Tons, Raw Value",3393,3393,0,WASDE-668-V1,false
WASDE-668-V1:263a6955bf60,WASDE-667-V1:3549f0f9c281,668,2026-02-10,February 2026,2026-02-10T17:00:00Z,2026-02-12T04:59:59Z,United States,2024/25,Louisiana,"1000 Short Tons, Raw Value",2095,2095,0,WASDE-668-V1,false
WASDE-668-V1:263a6955bf60,WASDE-667-V1:3549f0f9c281,668,2026-02-10,February 2026,2026-02-10T17:00:00Z,2026-02-12T04:59:59Z,United States,2024/25,Mexico,"1000 Short Tons, Raw Value",504,504,0,WASDE-668-V1,false
WASDE-668-V1:263a6955bf60,WASDE-667-V1:3549f0f9c281,668,2026-02-10,February 2026,2026-02-10T17:00:00Z,2026-02-12T04:59:59Z,United States,2024/25,Miscellaneous,"1000 Short Tons, Raw Value",-41,-228,187,WASDE-668-V1,false
WASDE-668-V1:263a6955bf60,WASDE-667-V1:3549f0f9c281,668,2026-02-10,February 2026,2026-02-10T17:00:00Z,2026-02-12T04:59:59Z,United States,2024/25,Non-program,"1000 Short Tons, Raw Value",1485,1496,-11,WASDE-668-V1,false
WASDE-668-V1:263a6955bf60,WASDE-667-V1:3549f0f9c281,668,2026-02-10,February 2026,2026-02-10T17:00:00Z,2026-02-12T04:59:59Z,United States,2024/25,Other Program,"1000 Short Tons, Raw Value",373,362,11,WASDE-668-V1,false
WASDE-668-V1:263a6955bf60,WASDE-667-V1:3549f0f9c281,668,2026-02-10,February 2026,2026-02-10T17:00:00Z,2026-02-12T04:59:59Z,United States,2024/25,Production,"1000 Short Tons, Raw Value",9396,9396,0,WASDE-668-V1,false
WASDE-668-V1:263a6955bf60,WASDE-667-V1:3549f0f9c281,668,2026-02-10,February 2026,2026-02-10T17:00:00Z,2026-02-12T04:59:59Z,United States,2024/25,Stocks to Use Ratio,Percent,19.9,19.9,0,WASDE-668-V1,false
WASDE-668-V1:263a6955bf60,WASDE-667-V1:3549f0f9c281,668,2026-02-10,February 2026,2026-02-10T17:00:00Z,2026-02-12T04:59:59Z,United States,2024/25,TRQ,"1000 Short Tons, Raw Value",1534,1534,0,WASDE-668-V1,false
WASDE-668-V1:263a6955bf60,WASDE-667-V1:3549f0f9c281,668,2026-02-10,February 2026,2026-02-10T17:00:00Z,2026-02-12T04:59:59Z,United States,2024/25,Texas,"1000 Short Tons, Raw Value",0,0,0,WASDE-668-V1,false
WASDE-668-V1:263a6955bf60,WASDE-667-V1:3549f0f9c281,668,2026-02-10,February 2026,2026-02-10T17:00:00Z,2026-02-12T04:59:59Z,United States,2024/25,Total Supply,"1000 Short Tons, Raw Value",15009,15009,0,WASDE-668-V1,false
WASDE-668-V1:263a6955bf60,WASDE-667-V1:3549f0f9c281,668,2026-02-10,February 2026,2026-02-10T17:00:00Z,2026-02-12T04:59:59Z,United States,2024/25,Total Use,"1000 Short Tons, Raw Value",12520,12520,0,WASDE-668-V1,false
WASDE-668-V1:263a6955bf60,WASDE-667-V1:3549f0f9c281,668,2026-02-10,February 2026,2026-02-10T17:00:00Z,2026-02-12T04:59:59Z,United States,2025/26,Beet Sugar,"1000 Short Tons, Raw Value",5102,5102,0,WASDE-668-V1,false
WASDE-668-V1:263a6955bf60,WASDE-667-V1:3549f0f9c281,668,2026-02-10,February 2026,2026-02-10T17:00:00Z,2026-02-12T04:59:59Z,United States,2025/26,Beginning Stocks,"1000 Short Tons, Raw Value",2489,2489,0,WASDE-668-V1,false
WASDE-668-V1:263a6955bf60,WASDE-667-V1:3549f0f9c281,668,2026-02-10,February 2026,2026-02-10T17:00:00Z,2026-02-12T04:59:59Z,United States,2025/26,Cane Sugar,"1000 Short Tons, Raw Value",4308,4279,29,WASDE-668-V1,false
WASDE-668-V1:263a6955bf60,WASDE-667-V1:3549f0f9c281,668,2026-02-10,February 2026,2026-02-10T17:00:00Z,2026-02-12T04:59:59Z,United States,2025/26,Deliveries,"1000 Short Tons, Raw Value",12153,12153,0,WASDE-668-V1,false
WASDE-668-V1:263a6955bf60,WASDE-667-V1:3549f0f9c281,668,2026-02-10,February 2026,2026-02-10T17:00:00Z,2026-02-12T04:59:59Z,United States,2025/26,Ending Stocks,"1000 Short Tons, Raw Value",1940,1922,18,WASDE-668-V1,false
WASDE-668-V1:263a6955bf60,WASDE-667-V1:3549f0f9c281,668,2026-02-10,February 2026,2026-02-10T17:00:00Z,2026-02-12T04:59:59Z,United States,2025/26,Exports,"1000 Short Tons, Raw Value",50,50,0,WASDE-668-V1,false
WASDE-668-V1:263a6955bf60,WASDE-667-V1:3549f0f9c281,668,2026-02-10,February 2026,2026-02-10T17:00:00Z,2026-02-12T04:59:59Z,United States,2025/26,Exports - Other,"1000 Short Tons, Raw Value",105,105,0,WASDE-668-V1,false
WASDE-668-V1:263a6955bf60,WASDE-667-V1:3549f0f9c281,668,2026-02-10,February 2026,2026-02-10T17:00:00Z,2026-02-12T04:59:59Z,United States,2025/26,Florida,"1000 Short Tons, Raw Value",2082,2082,0,WASDE-668-V1,false
WASDE-668-V1:263a6955bf60,WASDE-667-V1:3549f0f9c281,668,2026-02-10,February 2026,2026-02-10T17:00:00Z,2026-02-12T04:59:59Z,United States,2025/26,Food,"1000 Short Tons, Raw Value",12048,12048,0,WASDE-668-V1,false
WASDE-668-V1:263a6955bf60,WASDE-667-V1:3549f0f9c281,668,2026-02-10,February 2026,2026-02-10T17:00:00Z,2026-02-12T04:59:59Z,United States,2025/26,High-tier tariff/other,"1000 Short Tons, Raw Value",508,469,39,WASDE-668-V1,false
WASDE-668-V1:263a6955bf60,WASDE-667-V1:3549f0f9c281,668,2026-02-10,February 2026,2026-02-10T17:00:00Z,2026-02-12T04:59:59Z,United States,2025/26,Imports,"1000 Short Tons, Raw Value",2243,2255,-12,WASDE-668-V1,false
WASDE-668-V1:263a6955bf60,WASDE-667-V1:3549f0f9c281,668,2026-02-10,February 2026,2026-02-10T17:00:00Z,2026-02-12T04:59:59Z,United States,2025/26,Louisiana,"1000 Short Tons, Raw Value",2226,2197,29,WASDE-668-V1,false
WASDE-668-V1:263a6955bf60,WASDE-667-V1:3549f0f9c281,668,2026-02-10,February 2026,2026-02-10T17:00:00Z,2026-02-12T04:59:59Z,United States,2025/26,Mexico,"1000 Short Tons, Raw Value",220,220,0,WASDE-668-V1,false
WASDE-668-V1:263a6955bf60,WASDE-667-V1:3549f0f9c281,668,2026-02-10,February 2026,2026-02-10T17:00:00Z,2026-02-12T04:59:59Z,United States,2025/26,Miscellaneous,"1000 Short Tons, Raw Value",0,0,0,WASDE-668-V1,false
WASDE-668-V1:263a6955bf60,WASDE-667-V1:3549f0f9c281,668,2026-02-10,February 2026,2026-02-10T17:00:00Z,2026-02-12T04:59:59Z,United States,2025/26,Non-program,"1000 Short Tons, Raw Value",728,689,39,WASDE-668-V1,false
WASDE-668-V1:263a6955bf60,WASDE-667-V1:3549f0f9c281,668,2026-02-10,February 2026,2026-02-10T17:00:00Z,2026-02-12T04:59:59Z,United States,2025/26,Other Program,"1000 Short Tons, Raw Value",200,200,0,WASDE-668-V1,false
WASDE-668-V1:263a6955bf60,WASDE-667-V1:3549f0f9c281,668,2026-02-10,February 2026,2026-02-10T17:00:00Z,2026-02-12T04:59:59Z,United States,2025/26,Production,"1000 Short Tons, Raw Value",9410,9381,29,WASDE-668-V1,false
WASDE-668-V1:263a6955bf60,WASDE-667-V1:3549f0f9c281,668,2026-02-10,February 2026,2026-02-10T17:00:00Z,2026-02-12T04:59:59Z,United States,2025/26,Stocks to Use Ratio,Percent,15.9,15.8,0.1,WASDE-668-V1,false
WASDE-668-V1:263a6955bf60,WASDE-667-V1:3549f0f9c281,668,2026-02-10,February 2026,2026-02-10T17:00:00Z,2026-02-12T04:59:59Z,United States,2025/26,TRQ,"1000 Short Tons, Raw Value",1316,1366,-50,WASDE-668-V1,false
WASDE-668-V1:263a6955bf60,WASDE-667-V1:3549f0f9c281,668,2026-02-10,February 2026,2026-02-10T17:00:00Z,2026-02-12T04:59:59Z,United States,2025/26,Texas,"1000 Short Tons, Raw Value",0,0,0,WASDE-668-V1,false
WASDE-668-V1:263a6955bf60,WASDE-667-V1:3549f0f9c281,668,2026-02-10,February 2026,2026-02-10T17:00:00Z,2026-02-12T04:59:59Z,United States,2025/26,Total Supply,"1000 Short Tons, Raw Value",14142,14125,17,WASDE-668-V1,false
WASDE-668-V1:263a6955bf60,WASDE-667-V1:3549f0f9c281,668,2026-02-10,February 2026,2026-02-10T17:00:00Z,2026-02-12T04:59:59Z,United States,2025/26,Total Use,"1000 Short Tons, Raw Value",12203,12203,0,WASDE-668-V1,false
WASDE-669-V1:ca03470e35d2,WASDE-668-V1:263a6955bf60,669,2026-03-10,March 2026,2026-03-10T16:00:00Z,2026-03-12T03:59:59Z,Mexico,2024/25,Beginning Stocks,"1000 Metric Tons, Actual Weight",1418,1418,0,WASDE-669-V1,false
WASDE-669-V1:ca03470e35d2,WASDE-668-V1:263a6955bf60,669,2026-03-10,March 2026,2026-03-10T16:00:00Z,2026-03-12T03:59:59Z,Mexico,2024/25,Domestic,"1000 Metric Tons, Actual Weight",4210,4210,0,WASDE-669-V1,false
WASDE-669-V1:ca03470e35d2,WASDE-668-V1:263a6955bf60,669,2026-03-10,March 2026,2026-03-10T16:00:00Z,2026-03-12T03:59:59Z,Mexico,2024/25,Ending Stocks,"1000 Metric Tons, Actual Weight",1123,1123,0,WASDE-669-V1,false
WASDE-669-V1:ca03470e35d2,WASDE-668-V1:263a6955bf60,669,2026-03-10,March 2026,2026-03-10T16:00:00Z,2026-03-12T03:59:59Z,Mexico,2024/25,Exports,"1000 Metric Tons, Actual Weight",1023,1023,0,WASDE-669-V1,false
WASDE-669-V1:ca03470e35d2,WASDE-668-V1:263a6955bf60,669,2026-03-10,March 2026,2026-03-10T16:00:00Z,2026-03-12T03:59:59Z,Mexico,2024/25,Imports,"1000 Metric Tons, Actual Weight",167,167,0,WASDE-669-V1,false
