market_name,cftc_contract_market_code,report_date,available_at_utc,availability_basis,source_id,source_url,source_sha256,managed_money_long_contracts,managed_money_short_contracts,managed_money_net_contracts,open_interest_contracts,normalized_net,prior_release_count,prior_q10,previous_normalized_net,previous_was_q10_extreme,positive_reversal,cooldown_eligible,signal_emitted,rule_id
SUGAR NO. 11 - ICE FUTURES U.S.,080732,2021-06-29,2021-07-02T19:30:00Z,cftc_ordinary_rule_estimate_not_holiday_verified,cftc_sugar_no11_selected_history_e1eadfec2053,https://publicreporting.cftc.gov/resource/72hh-3qpy.json?%24select=report_date_as_yyyy_mm_dd%2Ccftc_contract_market_code%2Cmarket_and_exchange_names%2Copen_interest_all%2Cm_money_positions_long_all%2Cm_money_positions_short_all%2Cm_money_positions_spread%2Ccontract_units%2Cfutonly_or_combined&%24where=cftc_contract_market_code%3D%27080732%27+AND+report_date_as_yyyy_mm_dd%3E%3D%272009-09-01T00%3A00%3A00.000%27+AND+report_date_as_yyyy_mm_dd%3C%3D%272026-08-11T00%3A00%3A00.000%27&%24order=report_date_as_yyyy_mm_dd&%24limit=5000,e1eadfec20535920e28d87b1a02245d9241765f4ae199f31c25d130fdaf7d93a,228510,28424,200086,892168,0.224269420109217098125016813,617,-0.1240221705493052458073616548,0.2147968110525968825953371857,false,true,true,false,cftc_normalized_net_q10_reversal_v1
SUGAR NO. 11 - ICE FUTURES U.S.,080732,2021-07-06,2021-07-09T19:30:00Z,cftc_ordinary_rule_estimate_not_holiday_verified,cftc_sugar_no11_selected_history_e1eadfec2053,https://publicreporting.cftc.gov/resource/72hh-3qpy.json?%24select=report_date_as_yyyy_mm_dd%2Ccftc_contract_market_code%2Cmarket_and_exchange_names%2Copen_interest_all%2Cm_money_positions_long_all%2Cm_money_positions_short_all%2Cm_money_positions_spread%2Ccontract_units%2Cfutonly_or_combined&%24where=cftc_contract_market_code%3D%27080732%27+AND+report_date_as_yyyy_mm_dd%3E%3D%272009-09-01T00%3A00%3A00.000%27+AND+report_date_as_yyyy_mm_dd%3C%3D%272026-08-11T00%3A00%3A00.000%27&%24order=report_date_as_yyyy_mm_dd&%24limit=5000,e1eadfec20535920e28d87b1a02245d9241765f4ae199f31c25d130fdaf7d93a,254094,25971,228123,931814,0.2448160255158218271028338274,618,-0.1240221705493052458073616548,0.224269420109217098125016813,false,true,true,false,cftc_normalized_net_q10_reversal_v1
SUGAR NO. 11 - ICE FUTURES U.S.,080732,2021-07-13,2021-07-16T19:30:00Z,cftc_ordinary_rule_estimate_not_holiday_verified,cftc_sugar_no11_selected_history_e1eadfec2053,https://publicreporting.cftc.gov/resource/72hh-3qpy.json?%24select=report_date_as_yyyy_mm_dd%2Ccftc_contract_market_code%2Cmarket_and_exchange_names%2Copen_interest_all%2Cm_money_positions_long_all%2Cm_money_positions_short_all%2Cm_money_positions_spread%2Ccontract_units%2Cfutonly_or_combined&%24where=cftc_contract_market_code%3D%27080732%27+AND+report_date_as_yyyy_mm_dd%3E%3D%272009-09-01T00%3A00%3A00.000%27+AND+report_date_as_yyyy_mm_dd%3C%3D%272026-08-11T00%3A00%3A00.000%27&%24order=report_date_as_yyyy_mm_dd&%24limit=5000,e1eadfec20535920e28d87b1a02245d9241765f4ae199f31c25d130fdaf7d93a,234285,32193,202092,928170,0.2177316655354083842399560425,619,-0.1240221705493052458073616548,0.2448160255158218271028338274,false,false,true,false,cftc_normalized_net_q10_reversal_v1
SUGAR NO. 11 - ICE FUTURES U.S.,080732,2021-07-20,2021-07-23T19:30:00Z,cftc_ordinary_rule_estimate_not_holiday_verified,cftc_sugar_no11_selected_history_e1eadfec2053,https://publicreporting.cftc.gov/resource/72hh-3qpy.json?%24select=report_date_as_yyyy_mm_dd%2Ccftc_contract_market_code%2Cmarket_and_exchange_names%2Copen_interest_all%2Cm_money_positions_long_all%2Cm_money_positions_short_all%2Cm_money_positions_spread%2Ccontract_units%2Cfutonly_or_combined&%24where=cftc_contract_market_code%3D%27080732%27+AND+report_date_as_yyyy_mm_dd%3E%3D%272009-09-01T00%3A00%3A00.000%27+AND+report_date_as_yyyy_mm_dd%3C%3D%272026-08-11T00%3A00%3A00.000%27&%24order=report_date_as_yyyy_mm_dd&%24limit=5000,e1eadfec20535920e28d87b1a02245d9241765f4ae199f31c25d130fdaf7d93a,228919,28573,200346,920665,0.2176100970494153682392618379,620,-0.1240221705493052458073616548,0.2177316655354083842399560425,false,false,true,false,cftc_normalized_net_q10_reversal_v1
SUGAR NO. 11 - ICE FUTURES U.S.,080732,2021-07-27,2021-07-30T19:30:00Z,cftc_ordinary_rule_estimate_not_holiday_verified,cftc_sugar_no11_selected_history_e1eadfec2053,https://publicreporting.cftc.gov/resource/72hh-3qpy.json?%24select=report_date_as_yyyy_mm_dd%2Ccftc_contract_market_code%2Cmarket_and_exchange_names%2Copen_interest_all%2Cm_money_positions_long_all%2Cm_money_positions_short_all%2Cm_money_positions_spread%2Ccontract_units%2Cfutonly_or_combined&%24where=cftc_contract_market_code%3D%27080732%27+AND+report_date_as_yyyy_mm_dd%3E%3D%272009-09-01T00%3A00%3A00.000%27+AND+report_date_as_yyyy_mm_dd%3C%3D%272026-08-11T00%3A00%3A00.000%27&%24order=report_date_as_yyyy_mm_dd&%24limit=5000,e1eadfec20535920e28d87b1a02245d9241765f4ae199f31c25d130fdaf7d93a,256064,24465,231599,954073,0.2427476723479230624910253199,621,-0.121897554124364569279518683,0.2176100970494153682392618379,false,true,true,false,cftc_normalized_net_q10_reversal_v1
SUGAR NO. 11 - ICE FUTURES U.S.,080732,2021-08-03,2021-08-06T19:30:00Z,cftc_ordinary_rule_estimate_not_holiday_verified,cftc_sugar_no11_selected_history_e1eadfec2053,https://publicreporting.cftc.gov/resource/72hh-3qpy.json?%24select=report_date_as_yyyy_mm_dd%2Ccftc_contract_market_code%2Cmarket_and_exchange_names%2Copen_interest_all%2Cm_money_positions_long_all%2Cm_money_positions_short_all%2Cm_money_positions_spread%2Ccontract_units%2Cfutonly_or_combined&%24where=cftc_contract_market_code%3D%27080732%27+AND+report_date_as_yyyy_mm_dd%3E%3D%272009-09-01T00%3A00%3A00.000%27+AND+report_date_as_yyyy_mm_dd%3C%3D%272026-08-11T00%3A00%3A00.000%27&%24order=report_date_as_yyyy_mm_dd&%24limit=5000,e1eadfec20535920e28d87b1a02245d9241765f4ae199f31c25d130fdaf7d93a,272031,24863,247168,987110,0.2503955992746502416144097416,622,-0.121897554124364569279518683,0.2427476723479230624910253199,false,true,true,false,cftc_normalized_net_q10_reversal_v1
SUGAR NO. 11 - ICE FUTURES U.S.,080732,2021-08-10,2021-08-13T19:30:00Z,cftc_ordinary_rule_estimate_not_holiday_verified,cftc_sugar_no11_selected_history_e1eadfec2053,https://publicreporting.cftc.gov/resource/72hh-3qpy.json?%24select=report_date_as_yyyy_mm_dd%2Ccftc_contract_market_code%2Cmarket_and_exchange_names%2Copen_interest_all%2Cm_money_positions_long_all%2Cm_money_positions_short_all%2Cm_money_positions_spread%2Ccontract_units%2Cfutonly_or_combined&%24where=cftc_contract_market_code%3D%27080732%27+AND+report_date_as_yyyy_mm_dd%3E%3D%272009-09-01T00%3A00%3A00.000%27+AND+report_date_as_yyyy_mm_dd%3C%3D%272026-08-11T00%3A00%3A00.000%27&%24order=report_date_as_yyyy_mm_dd&%24limit=5000,e1eadfec20535920e28d87b1a02245d9241765f4ae199f31c25d130fdaf7d93a,285844,21955,263889,998508,0.264283310699563749113677607,623,-0.121897554124364569279518683,0.2503955992746502416144097416,false,true,true,false,cftc_normalized_net_q10_reversal_v1
SUGAR NO. 11 - ICE FUTURES U.S.,080732,2021-08-17,2021-08-20T19:30:00Z,cftc_ordinary_rule_estimate_not_holiday_verified,cftc_sugar_no11_selected_history_e1eadfec2053,https://publicreporting.cftc.gov/resource/72hh-3qpy.json?%24select=report_date_as_yyyy_mm_dd%2Ccftc_contract_market_code%2Cmarket_and_exchange_names%2Copen_interest_all%2Cm_money_positions_long_all%2Cm_money_positions_short_all%2Cm_money_positions_spread%2Ccontract_units%2Cfutonly_or_combined&%24where=cftc_contract_market_code%3D%27080732%27+AND+report_date_as_yyyy_mm_dd%3E%3D%272009-09-01T00%3A00%3A00.000%27+AND+report_date_as_yyyy_mm_dd%3C%3D%272026-08-11T00%3A00%3A00.000%27&%24order=report_date_as_yyyy_mm_dd&%24limit=5000,e1eadfec20535920e28d87b1a02245d9241765f4ae199f31c25d130fdaf7d93a,291567,23231,268336,1033177,0.2597192930156207503651358867,624,-0.121897554124364569279518683,0.264283310699563749113677607,false,false,true,false,cftc_normalized_net_q10_reversal_v1
SUGAR NO. 11 - ICE FUTURES U.S.,080732,2021-08-24,2021-08-27T19:30:00Z,cftc_ordinary_rule_estimate_not_holiday_verified,cftc_sugar_no11_selected_history_e1eadfec2053,https://publicreporting.cftc.gov/resource/72hh-3qpy.json?%24select=report_date_as_yyyy_mm_dd%2Ccftc_contract_market_code%2Cmarket_and_exchange_names%2Copen_interest_all%2Cm_money_positions_long_all%2Cm_money_positions_short_all%2Cm_money_positions_spread%2Ccontract_units%2Cfutonly_or_combined&%24where=cftc_contract_market_code%3D%27080732%27+AND+report_date_as_yyyy_mm_dd%3E%3D%272009-09-01T00%3A00%3A00.000%27+AND+report_date_as_yyyy_mm_dd%3C%3D%272026-08-11T00%3A00%3A00.000%27&%24order=report_date_as_yyyy_mm_dd&%24limit=5000,e1eadfec20535920e28d87b1a02245d9241765f4ae199f31c25d130fdaf7d93a,293795,25701,268094,1063378,0.25211542838012447126045489,625,-0.121897554124364569279518683,0.2597192930156207503651358867,false,false,true,false,cftc_normalized_net_q10_reversal_v1
SUGAR NO. 11 - ICE FUTURES U.S.,080732,2021-08-31,2021-09-03T19:30:00Z,cftc_ordinary_rule_estimate_not_holiday_verified,cftc_sugar_no11_selected_history_e1eadfec2053,https://publicreporting.cftc.gov/resource/72hh-3qpy.json?%24select=report_date_as_yyyy_mm_dd%2Ccftc_contract_market_code%2Cmarket_and_exchange_names%2Copen_interest_all%2Cm_money_positions_long_all%2Cm_money_positions_short_all%2Cm_money_positions_spread%2Ccontract_units%2Cfutonly_or_combined&%24where=cftc_contract_market_code%3D%27080732%27+AND+report_date_as_yyyy_mm_dd%3E%3D%272009-09-01T00%3A00%3A00.000%27+AND+report_date_as_yyyy_mm_dd%3C%3D%272026-08-11T00%3A00%3A00.000%27&%24order=report_date_as_yyyy_mm_dd&%24limit=5000,e1eadfec20535920e28d87b1a02245d9241765f4ae199f31c25d130fdaf7d93a,289225,26756,262469,1058996,0.2478470173636161043101201515,626,-0.121897554124364569279518683,0.25211542838012447126045489,false,false,true,false,cftc_normalized_net_q10_reversal_v1
SUGAR NO. 11 - ICE FUTURES U.S.,080732,2021-09-07,2021-09-10T19:30:00Z,cftc_ordinary_rule_estimate_not_holiday_verified,cftc_sugar_no11_selected_history_e1eadfec2053,https://publicreporting.cftc.gov/resource/72hh-3qpy.json?%24select=report_date_as_yyyy_mm_dd%2Ccftc_contract_market_code%2Cmarket_and_exchange_names%2Copen_interest_all%2Cm_money_positions_long_all%2Cm_money_positions_short_all%2Cm_money_positions_spread%2Ccontract_units%2Cfutonly_or_combined&%24where=cftc_contract_market_code%3D%27080732%27+AND+report_date_as_yyyy_mm_dd%3E%3D%272009-09-01T00%3A00%3A00.000%27+AND+report_date_as_yyyy_mm_dd%3C%3D%272026-08-11T00%3A00%3A00.000%27&%24order=report_date_as_yyyy_mm_dd&%24limit=5000,e1eadfec20535920e28d87b1a02245d9241765f4ae199f31c25d130fdaf7d93a,278752,28042,250710,1052962,0.2380997604851837008363074831,627,-0.121897554124364569279518683,0.2478470173636161043101201515,false,false,true,false,cftc_normalized_net_q10_reversal_v1
SUGAR NO. 11 - ICE FUTURES U.S.,080732,2021-09-14,2021-09-17T19:30:00Z,cftc_ordinary_rule_estimate_not_holiday_verified,cftc_sugar_no11_selected_history_e1eadfec2053,https://publicreporting.cftc.gov/resource/72hh-3qpy.json?%24select=report_date_as_yyyy_mm_dd%2Ccftc_contract_market_code%2Cmarket_and_exchange_names%2Copen_interest_all%2Cm_money_positions_long_all%2Cm_money_positions_short_all%2Cm_money_positions_spread%2Ccontract_units%2Cfutonly_or_combined&%24where=cftc_contract_market_code%3D%27080732%27+AND+report_date_as_yyyy_mm_dd%3E%3D%272009-09-01T00%3A00%3A00.000%27+AND+report_date_as_yyyy_mm_dd%3C%3D%272026-08-11T00%3A00%3A00.000%27&%24order=report_date_as_yyyy_mm_dd&%24limit=5000,e1eadfec20535920e28d87b1a02245d9241765f4ae199f31c25d130fdaf7d93a,257563,30581,226982,1024815,0.2214858291496514004966750096,628,-0.121897554124364569279518683,0.2380997604851837008363074831,false,false,true,false,cftc_normalized_net_q10_reversal_v1
SUGAR NO. 11 - ICE FUTURES U.S.,080732,2021-09-21,2021-09-24T19:30:00Z,cftc_ordinary_rule_estimate_not_holiday_verified,cftc_sugar_no11_selected_history_e1eadfec2053,https://publicreporting.cftc.gov/resource/72hh-3qpy.json?%24select=report_date_as_yyyy_mm_dd%2Ccftc_contract_market_code%2Cmarket_and_exchange_names%2Copen_interest_all%2Cm_money_positions_long_all%2Cm_money_positions_short_all%2Cm_money_positions_spread%2Ccontract_units%2Cfutonly_or_combined&%24where=cftc_contract_market_code%3D%27080732%27+AND+report_date_as_yyyy_mm_dd%3E%3D%272009-09-01T00%3A00%3A00.000%27+AND+report_date_as_yyyy_mm_dd%3C%3D%272026-08-11T00%3A00%3A00.000%27&%24order=report_date_as_yyyy_mm_dd&%24limit=5000,e1eadfec20535920e28d87b1a02245d9241765f4ae199f31c25d130fdaf7d93a,251333,27789,223544,952975,0.2345748839161572968860673155,629,-0.121897554124364569279518683,0.2214858291496514004966750096,false,true,true,false,cftc_normalized_net_q10_reversal_v1
SUGAR NO. 11 - ICE FUTURES U.S.,080732,2021-09-28,2021-10-01T19:30:00Z,cftc_ordinary_rule_estimate_not_holiday_verified,cftc_sugar_no11_selected_history_e1eadfec2053,https://publicreporting.cftc.gov/resource/72hh-3qpy.json?%24select=report_date_as_yyyy_mm_dd%2Ccftc_contract_market_code%2Cmarket_and_exchange_names%2Copen_interest_all%2Cm_money_positions_long_all%2Cm_money_positions_short_all%2Cm_money_positions_spread%2Ccontract_units%2Cfutonly_or_combined&%24where=cftc_contract_market_code%3D%27080732%27+AND+report_date_as_yyyy_mm_dd%3E%3D%272009-09-01T00%3A00%3A00.000%27+AND+report_date_as_yyyy_mm_dd%3C%3D%272026-08-11T00%3A00%3A00.000%27&%24order=report_date_as_yyyy_mm_dd&%24limit=5000,e1eadfec20535920e28d87b1a02245d9241765f4ae199f31c25d130fdaf7d93a,253926,29261,224665,889873,0.2524686106893905085332401365,630,-0.121897554124364569279518683,0.2345748839161572968860673155,false,true,true,false,cftc_normalized_net_q10_reversal_v1
SUGAR NO. 11 - ICE FUTURES U.S.,080732,2021-10-05,2021-10-08T19:30:00Z,cftc_ordinary_rule_estimate_not_holiday_verified,cftc_sugar_no11_selected_history_e1eadfec2053,https://publicreporting.cftc.gov/resource/72hh-3qpy.json?%24select=report_date_as_yyyy_mm_dd%2Ccftc_contract_market_code%2Cmarket_and_exchange_names%2Copen_interest_all%2Cm_money_positions_long_all%2Cm_money_positions_short_all%2Cm_money_positions_spread%2Ccontract_units%2Cfutonly_or_combined&%24where=cftc_contract_market_code%3D%27080732%27+AND+report_date_as_yyyy_mm_dd%3E%3D%272009-09-01T00%3A00%3A00.000%27+AND+report_date_as_yyyy_mm_dd%3C%3D%272026-08-11T00%3A00%3A00.000%27&%24order=report_date_as_yyyy_mm_dd&%24limit=5000,e1eadfec20535920e28d87b1a02245d9241765f4ae199f31c25d130fdaf7d93a,250781,30994,219787,888354,0.2474092535183046398170098857,631,-0.1201806266993208055593574395,0.2524686106893905085332401365,false,false,true,false,cftc_normalized_net_q10_reversal_v1
SUGAR NO. 11 - ICE FUTURES U.S.,080732,2021-10-12,2021-10-15T19:30:00Z,cftc_ordinary_rule_estimate_not_holiday_verified,cftc_sugar_no11_selected_history_e1eadfec2053,https://publicreporting.cftc.gov/resource/72hh-3qpy.json?%24select=report_date_as_yyyy_mm_dd%2Ccftc_contract_market_code%2Cmarket_and_exchange_names%2Copen_interest_all%2Cm_money_positions_long_all%2Cm_money_positions_short_all%2Cm_money_positions_spread%2Ccontract_units%2Cfutonly_or_combined&%24where=cftc_contract_market_code%3D%27080732%27+AND+report_date_as_yyyy_mm_dd%3E%3D%272009-09-01T00%3A00%3A00.000%27+AND+report_date_as_yyyy_mm_dd%3C%3D%272026-08-11T00%3A00%3A00.000%27&%24order=report_date_as_yyyy_mm_dd&%24limit=5000,e1eadfec20535920e28d87b1a02245d9241765f4ae199f31c25d130fdaf7d93a,247806,29484,218322,891672,0.2448456383064624660188948403,632,-0.1201806266993208055593574395,0.2474092535183046398170098857,false,false,true,false,cftc_normalized_net_q10_reversal_v1
SUGAR NO. 11 - ICE FUTURES U.S.,080732,2021-10-19,2021-10-22T19:30:00Z,cftc_ordinary_rule_estimate_not_holiday_verified,cftc_sugar_no11_selected_history_e1eadfec2053,https://publicreporting.cftc.gov/resource/72hh-3qpy.json?%24select=report_date_as_yyyy_mm_dd%2Ccftc_contract_market_code%2Cmarket_and_exchange_names%2Copen_interest_all%2Cm_money_positions_long_all%2Cm_money_positions_short_all%2Cm_money_positions_spread%2Ccontract_units%2Cfutonly_or_combined&%24where=cftc_contract_market_code%3D%27080732%27+AND+report_date_as_yyyy_mm_dd%3E%3D%272009-09-01T00%3A00%3A00.000%27+AND+report_date_as_yyyy_mm_dd%3C%3D%272026-08-11T00%3A00%3A00.000%27&%24order=report_date_as_yyyy_mm_dd&%24limit=5000,e1eadfec20535920e28d87b1a02245d9241765f4ae199f31c25d130fdaf7d93a,221845,46578,175267,871316,0.2011520504616006133251311809,633,-0.1201806266993208055593574395,0.2448456383064624660188948403,false,false,true,false,cftc_normalized_net_q10_reversal_v1
SUGAR NO. 11 - ICE FUTURES U.S.,080732,2021-10-26,2021-10-29T19:30:00Z,cftc_ordinary_rule_estimate_not_holiday_verified,cftc_sugar_no11_selected_history_e1eadfec2053,https://publicreporting.cftc.gov/resource/72hh-3qpy.json?%24select=report_date_as_yyyy_mm_dd%2Ccftc_contract_market_code%2Cmarket_and_exchange_names%2Copen_interest_all%2Cm_money_positions_long_all%2Cm_money_positions_short_all%2Cm_money_positions_spread%2Ccontract_units%2Cfutonly_or_combined&%24where=cftc_contract_market_code%3D%27080732%27+AND+report_date_as_yyyy_mm_dd%3E%3D%272009-09-01T00%3A00%3A00.000%27+AND+report_date_as_yyyy_mm_dd%3C%3D%272026-08-11T00%3A00%3A00.000%27&%24order=report_date_as_yyyy_mm_dd&%24limit=5000,e1eadfec20535920e28d87b1a02245d9241765f4ae199f31c25d130fdaf7d93a,203209,43471,159738,874742,0.182611558608138171026428364,634,-0.1201806266993208055593574395,0.2011520504616006133251311809,false,false,true,false,cftc_normalized_net_q10_reversal_v1
SUGAR NO. 11 - ICE FUTURES U.S.,080732,2021-11-02,2021-11-05T19:30:00Z,cftc_ordinary_rule_estimate_not_holiday_verified,cftc_sugar_no11_selected_history_e1eadfec2053,https://publicreporting.cftc.gov/resource/72hh-3qpy.json?%24select=report_date_as_yyyy_mm_dd%2Ccftc_contract_market_code%2Cmarket_and_exchange_names%2Copen_interest_all%2Cm_money_positions_long_all%2Cm_money_positions_short_all%2Cm_money_positions_spread%2Ccontract_units%2Cfutonly_or_combined&%24where=cftc_contract_market_code%3D%27080732%27+AND+report_date_as_yyyy_mm_dd%3E%3D%272009-09-01T00%3A00%3A00.000%27+AND+report_date_as_yyyy_mm_dd%3C%3D%272026-08-11T00%3A00%3A00.000%27&%24order=report_date_as_yyyy_mm_dd&%24limit=5000,e1eadfec20535920e28d87b1a02245d9241765f4ae199f31c25d130fdaf7d93a,208594,42040,166554,884507,0.1883015058105814877666315812,635,-0.1201806266993208055593574395,0.182611558608138171026428364,false,true,true,false,cftc_normalized_net_q10_reversal_v1
SUGAR NO. 11 - ICE FUTURES U.S.,080732,2021-11-09,2021-11-15T20:30:00Z,cftc_official_historical_release_verified,cftc_sugar_no11_selected_history_e1eadfec2053,https://publicreporting.cftc.gov/resource/72hh-3qpy.json?%24select=report_date_as_yyyy_mm_dd%2Ccftc_contract_market_code%2Cmarket_and_exchange_names%2Copen_interest_all%2Cm_money_positions_long_all%2Cm_money_positions_short_all%2Cm_money_positions_spread%2Ccontract_units%2Cfutonly_or_combined&%24where=cftc_contract_market_code%3D%27080732%27+AND+report_date_as_yyyy_mm_dd%3E%3D%272009-09-01T00%3A00%3A00.000%27+AND+report_date_as_yyyy_mm_dd%3C%3D%272026-08-11T00%3A00%3A00.000%27&%24order=report_date_as_yyyy_mm_dd&%24limit=5000,e1eadfec20535920e28d87b1a02245d9241765f4ae199f31c25d130fdaf7d93a,217818,39405,178413,897739,0.1987359355001843520221356096,636,-0.1201806266993208055593574395,0.1883015058105814877666315812,false,true,true,false,cftc_normalized_net_q10_reversal_v1
SUGAR NO. 11 - ICE FUTURES U.S.,080732,2021-11-16,2021-11-19T20:30:00Z,cftc_ordinary_rule_estimate_not_holiday_verified,cftc_sugar_no11_selected_history_e1eadfec2053,https://publicreporting.cftc.gov/resource/72hh-3qpy.json?%24select=report_date_as_yyyy_mm_dd%2Ccftc_contract_market_code%2Cmarket_and_exchange_names%2Copen_interest_all%2Cm_money_positions_long_all%2Cm_money_positions_short_all%2Cm_money_positions_spread%2Ccontract_units%2Cfutonly_or_combined&%24where=cftc_contract_market_code%3D%27080732%27+AND+report_date_as_yyyy_mm_dd%3E%3D%272009-09-01T00%3A00%3A00.000%27+AND+report_date_as_yyyy_mm_dd%3C%3D%272026-08-11T00%3A00%3A00.000%27&%24order=report_date_as_yyyy_mm_dd&%24limit=5000,e1eadfec20535920e28d87b1a02245d9241765f4ae199f31c25d130fdaf7d93a,233454,34413,199041,906385,0.2195987356366224065932247334,637,-0.1201806266993208055593574395,0.1987359355001843520221356096,false,true,true,false,cftc_normalized_net_q10_reversal_v1
SUGAR NO. 11 - ICE FUTURES U.S.,080732,2021-11-23,2021-11-29T20:30:00Z,cftc_official_historical_release_verified,cftc_sugar_no11_selected_history_e1eadfec2053,https://publicreporting.cftc.gov/resource/72hh-3qpy.json?%24select=report_date_as_yyyy_mm_dd%2Ccftc_contract_market_code%2Cmarket_and_exchange_names%2Copen_interest_all%2Cm_money_positions_long_all%2Cm_money_positions_short_all%2Cm_money_positions_spread%2Ccontract_units%2Cfutonly_or_combined&%24where=cftc_contract_market_code%3D%27080732%27+AND+report_date_as_yyyy_mm_dd%3E%3D%272009-09-01T00%3A00%3A00.000%27+AND+report_date_as_yyyy_mm_dd%3C%3D%272026-08-11T00%3A00%3A00.000%27&%24order=report_date_as_yyyy_mm_dd&%24limit=5000,e1eadfec20535920e28d87b1a02245d9241765f4ae199f31c25d130fdaf7d93a,254690,29885,224805,920493,0.244222389523874706271530582,638,-0.1201806266993208055593574395,0.2195987356366224065932247334,false,true,true,false,cftc_normalized_net_q10_reversal_v1
SUGAR NO. 11 - ICE FUTURES U.S.,080732,2021-11-30,2021-12-03T20:30:00Z,cftc_ordinary_rule_estimate_not_holiday_verified,cftc_sugar_no11_selected_history_e1eadfec2053,https://publicreporting.cftc.gov/resource/72hh-3qpy.json?%24select=report_date_as_yyyy_mm_dd%2Ccftc_contract_market_code%2Cmarket_and_exchange_names%2Copen_interest_all%2Cm_money_positions_long_all%2Cm_money_positions_short_all%2Cm_money_positions_spread%2Ccontract_units%2Cfutonly_or_combined&%24where=cftc_contract_market_code%3D%27080732%27+AND+report_date_as_yyyy_mm_dd%3E%3D%272009-09-01T00%3A00%3A00.000%27+AND+report_date_as_yyyy_mm_dd%3C%3D%272026-08-11T00%3A00%3A00.000%27&%24order=report_date_as_yyyy_mm_dd&%24limit=5000,e1eadfec20535920e28d87b1a02245d9241765f4ae199f31c25d130fdaf7d93a,216780,41697,175083,882199,0.1984620250079630559544955277,639,-0.1201806266993208055593574395,0.244222389523874706271530582,false,false,true,false,cftc_normalized_net_q10_reversal_v1
SUGAR NO. 11 - ICE FUTURES U.S.,080732,2021-12-07,2021-12-10T20:30:00Z,cftc_ordinary_rule_estimate_not_holiday_verified,cftc_sugar_no11_selected_history_e1eadfec2053,https://publicreporting.cftc.gov/resource/72hh-3qpy.json?%24select=report_date_as_yyyy_mm_dd%2Ccftc_contract_market_code%2Cmarket_and_exchange_names%2Copen_interest_all%2Cm_money_positions_long_all%2Cm_money_positions_short_all%2Cm_money_positions_spread%2Ccontract_units%2Cfutonly_or_combined&%24where=cftc_contract_market_code%3D%27080732%27+AND+report_date_as_yyyy_mm_dd%3E%3D%272009-09-01T00%3A00%3A00.000%27+AND+report_date_as_yyyy_mm_dd%3C%3D%272026-08-11T00%3A00%3A00.000%27&%24order=report_date_as_yyyy_mm_dd&%24limit=5000,e1eadfec20535920e28d87b1a02245d9241765f4ae199f31c25d130fdaf7d93a,190438,39349,151089,857621,0.1761722252603422724023782067,640,-0.1201806266993208055593574395,0.1984620250079630559544955277,false,false,true,false,cftc_normalized_net_q10_reversal_v1
SUGAR NO. 11 - ICE FUTURES U.S.,080732,2021-12-14,2021-12-17T20:30:00Z,cftc_ordinary_rule_estimate_not_holiday_verified,cftc_sugar_no11_selected_history_e1eadfec2053,https://publicreporting.cftc.gov/resource/72hh-3qpy.json?%24select=report_date_as_yyyy_mm_dd%2Ccftc_contract_market_code%2Cmarket_and_exchange_names%2Copen_interest_all%2Cm_money_positions_long_all%2Cm_money_positions_short_all%2Cm_money_positions_spread%2Ccontract_units%2Cfutonly_or_combined&%24where=cftc_contract_market_code%3D%27080732%27+AND+report_date_as_yyyy_mm_dd%3E%3D%272009-09-01T00%3A00%3A00.000%27+AND+report_date_as_yyyy_mm_dd%3C%3D%272026-08-11T00%3A00%3A00.000%27&%24order=report_date_as_yyyy_mm_dd&%24limit=5000,e1eadfec20535920e28d87b1a02245d9241765f4ae199f31c25d130fdaf7d93a,206587,28361,178226,874996,0.2036877882870321692899167539,641,-0.1196642845624778518383336278,0.1761722252603422724023782067,false,true,true,false,cftc_normalized_net_q10_reversal_v1
SUGAR NO. 11 - ICE FUTURES U.S.,080732,2021-12-21,2021-12-27T20:30:00Z,cftc_official_historical_release_verified,cftc_sugar_no11_selected_history_e1eadfec2053,https://publicreporting.cftc.gov/resource/72hh-3qpy.json?%24select=report_date_as_yyyy_mm_dd%2Ccftc_contract_market_code%2Cmarket_and_exchange_names%2Copen_interest_all%2Cm_money_positions_long_all%2Cm_money_positions_short_all%2Cm_money_positions_spread%2Ccontract_units%2Cfutonly_or_combined&%24where=cftc_contract_market_code%3D%27080732%27+AND+report_date_as_yyyy_mm_dd%3E%3D%272009-09-01T00%3A00%3A00.000%27+AND+report_date_as_yyyy_mm_dd%3C%3D%272026-08-11T00%3A00%3A00.000%27&%24order=report_date_as_yyyy_mm_dd&%24limit=5000,e1eadfec20535920e28d87b1a02245d9241765f4ae199f31c25d130fdaf7d93a,185380,37148,148232,864082,0.171548533588247411703981798,642,-0.1196642845624778518383336278,0.2036877882870321692899167539,false,false,true,false,cftc_normalized_net_q10_reversal_v1
